sent_id,tokens,entities,relations
33581801_s10,20,1,0
37244673_s0,17,3,0
37244673_s1,14,4,4
37244673_s2,18,3,0
37244673_s3,36,5,1
37244673_s4,20,4,2
37244673_s5,32,4,1
37244673_s6,28,3,0
37244673_s7,2,0,0
20221122_66_s0,15,4,1
30115598_s0,20,7,6
30115598_s1,10,2,0
30115598_s2,15,3,0
30115598_s3,23,3,0
30115598_s4,35,8,6
30115598_s5,38,4,0
30115598_s6,23,3,0
30115598_s7,25,3,0
30115598_s8,26,2,1
30115598_s9,17,2,0
30115598_s10,29,1,0
30115598_s11,63,11,0
30115598_s12,31,3,0
30115598_s13,45,5,2
30115598_s14,12,2,0
30115598_s15,28,6,3
30115598_s16,30,4,0
30115598_s17,6,0,0
6293059_s0,6,3,2
6293059_s1,16,3,1
6293059_s2,24,6,4
6293059_s3,14,2,0
6293059_s4,25,5,1
6293059_s5,40,8,2
20221122_103_s0,59,11,1
34259616_s0,14,5,2
34259616_s1,40,5,2
34259616_s2,50,6,1
34259616_s3,23,4,0
34259616_s4,27,7,2
34259616_s5,58,13,4
30798897_s0,19,5,0
30798897_s1,25,6,2
30798897_s2,24,4,4
30798897_s3,31,5,0
30798897_s4,28,9,6
30798897_s5,17,2,0
30798897_s6,17,2,0
30798897_s7,13,1,0
30798897_s8,23,3,0
30798897_s9,56,10,9
30798897_s10,59,10,9
30798897_s11,15,2,0
30798897_s12,41,4,0
30798897_s13,19,5,5
30798897_s14,26,4,0
30798897_s15,47,7,0
27240311_s0,21,3,0
27240311_s1,35,6,1
27240311_s2,12,2,0
27240311_s3,19,2,0
27240311_s4,41,7,3
27240311_s5,25,2,0
27240311_s6,13,1,0
27240311_s7,14,1,0
27240311_s8,39,3,0
27240311_s9,13,1,0
27240311_s10,20,1,0
27240311_s11,15,2,0
22305766_s0,3,2,1
22305766_s1,11,2,1
22305766_s2,22,3,0
22305766_s3,9,1,0
22305766_s4,13,3,2
22305766_s5,19,4,3
22305766_s6,21,4,0
22305766_s7,28,7,2
22305766_s8,14,1,0
22305766_s9,8,1,0
32618061_s0,12,3,1
32618061_s1,27,6,4
32618061_s2,21,3,0
32618061_s3,3,0,0
32618061_s4,12,2,0
32618061_s5,7,1,0
32618061_s6,32,6,0
32618061_s7,23,5,0
32618061_s8,12,1,0
32618061_s9,26,3,0
32618061_s10,16,4,2
32618061_s11,28,6,4
32618061_s12,53,12,16
32618061_s13,17,2,1
32618061_s14,8,0,0
20221122_34_s0,16,5,4
35191924_s0,34,6,1
35191924_s1,25,5,2
35191924_s2,34,2,0
35191924_s3,18,2,1
35191924_s4,20,3,0
35191924_s5,29,2,1
35191924_s6,15,1,0
35191924_s7,24,2,0
35191924_s8,32,2,0
35191924_s9,25,5,0
35191924_s10,15,2,0
35191924_s11,32,4,0
35191924_s12,38,4,0
35191924_s13,39,5,0
35191924_s14,20,3,0
35191924_s15,43,5,4
35191924_s16,42,4,2
35191924_s17,31,1,0
35191924_s18,5,0,0
17716095_s0,5,2,0
17716095_s1,14,4,2
17716095_s2,5,0,0
17716095_s3,31,4,0
17716095_s4,6,2,0
17716095_s5,7,1,0
17716095_s6,30,3,0
17716095_s7,33,5,2
17716095_s8,12,2,1
17716095_s9,9,0,0
17716095_s10,22,3,0
20221103_126_s0,25,6,12
22385968_s0,14,5,6
22385968_s1,18,2,1
22385968_s2,31,6,5
22385968_s3,18,4,0
22385968_s4,21,5,3
22385968_s5,17,4,3
22385968_s6,43,7,4
36723936_s0,17,3,1
36723936_s1,13,2,1
36723936_s2,19,4,0
36723936_s3,53,11,5
36723936_s4,28,4,0
36723936_s5,32,8,4
36723936_s6,13,0,0
20221122_183_s0,52,8,1
20221103_134_s0,22,5,0
29516993_s0,2,1,0
29516993_s1,14,3,1
29516993_s2,28,7,6
29516993_s3,16,2,1
29516993_s4,23,4,1
29516993_s5,36,6,3
29516993_s6,20,1,0
29516993_s7,18,3,0
29516993_s8,19,4,2
29516993_s9,18,4,2
20221122_76_s0,55,6,4
36632818_s0,26,6,2
20221122_90_s0,27,6,4
20360742_s0,10,3,1
20360742_s1,17,4,2
20360742_s2,22,4,1
20360742_s3,25,3,0
20360742_s4,27,5,0
20360742_s5,26,5,3
20360742_s6,41,7,3
20360742_s7,16,4,2
20360742_s8,36,6,1
20360742_s9,34,2,0
20360742_s10,21,3,1
20360742_s11,29,4,2
20221122_35_s0,20,7,6
20221103_81_s0,11,3,2
22412135_s0,8,3,1
22412135_s1,25,4,2
22412135_s2,18,2,1
22412135_s3,12,3,2
22412135_s4,24,5,0
22412135_s5,17,2,1
22412135_s6,21,2,0
22412135_s7,22,3,0
22412135_s8,14,4,0
30676968_s0,16,4,0
30676968_s1,19,4,3
30676968_s2,14,1,0
30676968_s3,38,7,1
30676968_s4,17,0,0
30676968_s5,26,6,4
30676968_s6,28,5,4
30676968_s7,29,6,2
30676968_s8,18,3,0
27400882_s0,12,3,0
27400882_s1,28,4,0
27400882_s2,14,2,0
27400882_s3,12,1,0
27400882_s4,34,7,0
27400882_s5,22,4,1
27400882_s6,39,9,0
27400882_s7,33,4,3
27400882_s8,19,1,0
27400882_s9,7,0,0
20221103_142_s0,31,6,2
20221103_109_s0,32,7,1
20221122_80_s0,44,6,2
34856240_s0,10,3,1
34856240_s1,8,1,0
34856240_s2,20,4,0
34856240_s3,16,3,0
34856240_s4,10,1,0
34856240_s5,14,3,1
34856240_s6,9,3,3
34856240_s7,23,4,0
34856240_s8,15,2,0
34856240_s9,27,4,1
34856240_s10,18,2,0
34856240_s11,29,6,2
34856240_s12,25,6,0
34856240_s13,14,3,1
34856240_s14,17,2,0
34856240_s15,16,3,2
33762262_s0,18,5,0
33762262_s1,38,7,2
33762262_s2,5,2,0
33762262_s3,18,5,0
33762262_s4,27,6,0
33762262_s5,54,6,0
33762262_s6,15,1,0
33762262_s7,9,0,0
33762262_s8,112,15,7
33762262_s9,62,8,4
33762262_s10,33,5,0
33762262_s11,30,6,2
33762262_s12,5,0,0
34612109_s0,14,3,3
34612109_s1,26,3,2
34612109_s2,20,5,1
34612109_s3,20,2,0
34612109_s4,16,3,0
34612109_s5,35,10,0
34612109_s6,14,5,4
34612109_s7,22,5,7
34612109_s8,19,5,4
34612109_s9,19,3,2
20221122_28_s0,36,5,5
30905122_s0,20,5,5
30905122_s1,13,4,5
30905122_s2,10,3,1
30905122_s3,9,2,1
30905122_s4,18,6,4
30905122_s5,28,7,0
30905122_s6,20,4,1
30905122_s7,25,4,0
30905122_s8,16,4,0
30905122_s9,24,4,0
30905122_s10,27,6,5
30905122_s11,31,6,4
30905122_s12,25,7,9
33303583_s0,8,3,0
33303583_s1,12,2,1
33303583_s2,21,4,5
33303583_s3,17,5,3
33303583_s4,17,5,4
33303583_s5,19,0,0
25154587_s0,8,3,0
25154587_s1,18,3,1
25154587_s2,19,6,1
25154587_s3,25,7,1
25154587_s4,19,3,0
25154587_s5,15,2,0
25154587_s6,22,3,1
25154587_s7,22,3,0
25154587_s8,28,4,0
25154587_s9,22,3,2
25154587_s10,12,2,0
25154587_s11,24,5,0
25154587_s12,34,5,0
20221122_115_s0,52,11,4
20221103_147_s0,55,12,4
30929901_s0,11,2,0
30929901_s1,15,3,1
30929901_s2,15,2,0
30929901_s3,18,4,3
30929901_s4,13,3,2
30929901_s5,37,9,5
30929901_s6,25,6,5
30929901_s7,27,4,0
35816713_s0,2,1,0
35816713_s1,21,4,3
35816713_s2,21,5,3
35816713_s3,17,4,4
35816713_s4,8,1,0
35816713_s5,15,1,0
20221103_112_s0,25,8,0
20625129_s0,19,5,2
20625129_s1,27,7,6
20625129_s2,26,8,1
20625129_s3,19,1,0
20625129_s4,35,6,6
20625129_s5,11,1,0
20625129_s6,23,6,7
20625129_s7,13,2,0
20625129_s8,58,9,5
20625129_s9,9,1,0
20625129_s10,22,4,2
29561455_s0,15,3,0
29561455_s1,32,6,6
29561455_s2,20,3,0
29561455_s3,16,3,0
29561455_s4,29,5,1
29561455_s5,15,2,0
29561455_s6,29,4,0
29561455_s7,34,6,1
29561455_s8,53,17,8
29561455_s9,35,3,0
29561455_s10,37,3,1
29561455_s11,18,3,0
20221103_95_s0,31,6,2
20221103_121_s0,15,5,4
25058220_s0,15,3,0
25058220_s1,17,4,1
25058220_s2,20,3,0
25058220_s3,18,5,4
25058220_s4,19,3,0
25058220_s5,40,7,8
25058220_s6,16,0,0
25058220_s7,54,7,6
25058220_s8,34,7,3
25058220_s9,31,6,1
25058220_s10,30,6,4
25058220_s11,20,1,0
20221103_76_s0,25,5,1
20221103_189_s0,41,4,1
32479325_s0,21,4,2
32479325_s1,15,4,3
32479325_s2,15,2,0
32479325_s3,15,1,0
32479325_s4,30,6,0
32479325_s5,37,4,1
32479325_s6,13,3,1
32479325_s7,17,4,0
32479325_s8,24,4,3
32479325_s9,30,8,3
32479325_s10,14,4,0
32479325_s11,33,6,5
32479325_s12,15,3,2
28633060_s0,10,3,2
28633060_s1,15,3,2
28633060_s2,10,2,0
28633060_s3,24,3,0
28633060_s4,23,7,3
28633060_s5,26,4,5
28633060_s6,26,6,4
28633060_s7,15,4,0
28633060_s8,29,6,6
28633060_s9,24,5,2
28633060_s10,21,5,6
28633060_s11,18,3,2
21490598_s0,8,2,0
21490598_s1,25,5,3
21490598_s2,54,14,15
21490598_s3,34,8,2
21490598_s4,19,5,4
21490598_s5,21,4,2
21490598_s6,21,4,2
21490598_s7,30,5,1
21490598_s8,18,4,3
5064914_s0,11,4,2
5064914_s1,36,10,2
5064914_s2,18,5,2
5064914_s3,21,6,1
5064914_s4,31,5,2
5064914_s5,37,7,5
23515158_s0,12,3,1
23515158_s1,42,9,4
23515158_s2,24,4,2
23515158_s3,36,7,3
23515158_s4,35,6,3
23515158_s5,35,8,4
23515158_s6,39,9,3
23515158_s7,37,6,2
20221103_174_s0,27,6,2
33096045_s0,17,4,0
33096045_s1,24,2,1
33096045_s2,37,5,1
33096045_s3,43,8,6
33096045_s4,16,3,2
33096045_s5,19,2,0
33096045_s6,21,2,0
20221122_33_s0,35,11,10
20221122_81_s0,20,6,1
24759852_s0,51,12,11
24759852_s1,31,7,2
24759852_s2,59,7,1
24759852_s3,19,4,1
24759852_s4,38,2,0
24759852_s5,12,2,0
24759852_s6,33,4,0
24759852_s7,19,4,0
24759852_s8,17,5,1
24759852_s9,23,4,0
24759852_s10,33,7,5
24759852_s11,5,1,0
10029644_s0,15,3,0
10029644_s1,28,4,4
10029644_s2,29,4,0
10029644_s3,25,5,0
10029644_s4,54,10,0
10029644_s5,32,6,1
10029644_s6,28,3,0
10029644_s7,32,6,2
10029644_s8,37,4,2
23171097_s0,7,3,0
23171097_s1,19,3,3
23171097_s2,13,3,2
23171097_s3,29,4,0
23171097_s4,32,4,0
23171097_s5,47,9,4
23171097_s6,31,6,2
23171097_s7,18,3,2
23171097_s8,27,3,2
20221122_24_s0,22,6,11
20221103_107_s0,27,5,2
20221122_127_s0,39,12,12
33479477_s0,12,3,0
33479477_s1,20,2,0
33479477_s2,20,1,0
33479477_s3,22,5,5
33479477_s4,20,4,4
33479477_s5,24,5,7
33479477_s6,19,4,5
33479477_s7,23,3,2
20221122_119_s0,20,4,3
19255325_s0,24,6,2
19255325_s1,19,7,9
19255325_s2,22,5,4
19255325_s3,18,4,1
19255325_s4,19,4,1
19255325_s5,13,3,0
19255325_s6,13,3,3
19255325_s7,11,2,0
19255325_s8,10,1,0
19255325_s9,9,1,0
19255325_s10,22,4,0
19255325_s11,14,1,0
19255325_s12,24,5,2
19255325_s13,12,2,0
19255325_s14,6,2,0
19255325_s15,15,4,3
19255325_s16,18,5,3
19255325_s17,13,2,0
20221122_73_s0,92,17,8
15665858_s0,11,3,2
15665858_s1,20,3,2
15665858_s2,17,2,0
15665858_s3,27,6,3
15665858_s4,34,11,17
15665858_s5,30,7,6
15665858_s6,17,3,2
34291983_s0,15,4,0
34291983_s1,13,3,0
34291983_s2,29,6,0
34291983_s3,30,7,0
34291983_s4,30,6,5
34291983_s5,19,4,3
34291983_s6,33,3,1
32270255_s0,11,3,0
32270255_s1,16,4,3
32270255_s2,30,8,2
32270255_s3,26,6,0
32270255_s4,37,9,0
32270255_s5,11,1,0
32270255_s6,19,4,2
32270255_s7,37,6,0
32270255_s8,19,4,1
32270255_s9,18,3,0
32270255_s10,20,3,2
32270255_s11,11,2,0
32270255_s12,37,8,0
32270255_s13,2,0,0
29793997_s0,15,4,0
29793997_s1,13,2,0
29793997_s2,5,1,0
29793997_s3,12,1,0
29793997_s4,18,4,1
29793997_s5,22,4,0
29793997_s6,27,10,0
29793997_s7,29,5,0
29793997_s8,50,5,0
29793997_s9,14,2,0
29793997_s10,32,3,0
29793997_s11,42,5,0
29793997_s12,14,0,0
29793997_s13,19,2,1
29793997_s14,13,2,0
21389985_s0,9,2,1
21389985_s1,17,2,1
21389985_s2,23,5,3
21389985_s3,28,6,3
21389985_s4,23,7,1
21389985_s5,60,13,6
21389985_s6,16,4,2
21389985_s7,21,3,0
21389985_s8,43,5,3
20221122_31_s0,44,12,4
20221122_132_s0,18,3,2
20221103_149_s0,20,5,3
20092882_s0,46,10,5
20092882_s1,34,6,2
20221122_124_s0,38,9,6
20221122_136_s0,20,6,8
34702605_s0,9,4,0
34702605_s1,22,3,0
34702605_s2,24,5,0
34702605_s3,22,3,0
34702605_s4,15,3,0
34702605_s5,9,2,1
34702605_s6,20,4,3
34702605_s7,18,3,0
34702605_s8,30,7,0
34702605_s9,26,7,2
34702605_s10,19,4,0
34702605_s11,21,4,2
34702605_s12,25,4,0
20221122_15_s0,150,34,6
2864541_s0,12,4,2
2864541_s1,21,6,0
2864541_s2,14,2,0
2864541_s3,11,1,0
2864541_s4,49,10,2
2864541_s5,8,1,0
2864541_s6,50,12,0
2864541_s7,19,3,0
663641_s0,12,3,1
663641_s1,22,3,0
663641_s2,33,6,2
663641_s3,21,4,0
663641_s4,20,3,0
663641_s5,18,2,1
32251404_s0,8,3,1
32251404_s1,14,2,1
32251404_s2,20,5,1
32251404_s3,46,8,1
32251404_s4,17,4,1
32251404_s5,36,8,3
32251404_s6,20,5,0
32251404_s7,30,6,1
4402069_s0,9,3,2
4402069_s1,76,17,8
37075262_s0,13,4,2
37075262_s1,21,4,4
37075262_s2,10,1,0
37075262_s3,10,1,0
37075262_s4,37,8,1
37075262_s5,12,3,2
37075262_s6,13,4,2
37075262_s7,25,2,0
37075262_s8,23,3,0
37075262_s9,11,4,0
37075262_s10,26,9,9
37075262_s11,22,7,5
37075262_s12,20,7,5
37075262_s13,39,8,0
37075262_s14,6,0,0
26524527_s0,12,3,0
26524527_s1,24,4,3
26524527_s2,19,2,0
26524527_s3,46,8,5
26524527_s4,23,1,0
26524527_s5,20,2,0
26524527_s6,15,2,0
26524527_s7,13,2,1
26524527_s8,29,6,0
26524527_s9,39,9,5
26524527_s10,27,6,2
26524527_s11,31,7,2
20221103_168_s0,13,4,2
20221103_86_s0,36,9,6
20221122_61_s0,26,6,3
23554710_s0,19,6,6
23554710_s1,37,9,10
23554710_s2,22,6,3
23554710_s3,32,7,0
23554710_s4,17,1,0
23554710_s5,5,1,0
23554710_s6,18,5,3
23554710_s7,6,1,0
38152386_s0,9,3,0
38152386_s1,17,3,3
38152386_s2,14,2,1
38152386_s3,28,4,1
38152386_s4,14,4,2
38152386_s5,26,8,9
38152386_s6,16,3,2
38152386_s7,10,3,1
38152386_s8,15,5,4
38152386_s9,14,1,0
20221103_162_s0,10,4,3
15804054_s0,18,5,2
15804054_s1,8,1,0
15804054_s2,22,7,6
15804054_s3,30,8,7
15804054_s4,31,12,0
15804054_s5,35,5,0
15804054_s6,19,4,3
15804054_s7,36,7,4
15804054_s8,20,4,2
32171414_s0,2,1,0
32171414_s1,18,4,3
32171414_s2,20,4,3
32171414_s3,19,2,0
32171414_s4,16,3,0
32171414_s5,27,7,6
32171414_s6,14,3,0
32171414_s7,19,2,0
32171414_s8,10,0,0
20221103_78_s0,20,5,3
12461523_s0,8,2,1
12461523_s1,27,7,3
12461523_s2,21,2,0
12461523_s3,19,2,0
12461523_s4,28,4,1
12461523_s5,21,5,0
12461523_s6,17,3,0
12461523_s7,27,4,2
26544749_s0,12,5,1
26544749_s1,14,3,3
26544749_s2,20,3,1
26544749_s3,40,10,0
26544749_s4,70,13,0
26544749_s5,15,2,0
26544749_s6,22,4,1
26544749_s7,10,0,0
26544749_s8,26,8,3
26544749_s9,35,9,2
26544749_s10,37,9,3
26544749_s11,18,3,1
26544749_s12,38,7,0
26544749_s13,12,2,0
26544749_s14,13,1,0
26544749_s15,14,5,4
26544749_s16,20,3,1
26360285_s0,15,5,0
26360285_s1,21,5,2
26360285_s2,43,9,11
26360285_s3,18,4,0
26360285_s4,18,3,0
26360285_s5,32,8,1
26360285_s6,12,3,0
26360285_s7,8,1,0
26360285_s8,49,8,2
26360285_s9,20,4,1
26360285_s10,28,5,1
26360285_s11,15,1,0
26360285_s12,2,0,0
20221103_40_s0,31,6,2
19303846_s0,13,3,2
19303846_s1,33,7,3
19303846_s2,12,2,1
19303846_s3,20,3,2
19303846_s4,13,2,1
19303846_s5,16,4,3
19303846_s6,17,3,2
19303846_s7,15,4,4
19303846_s8,28,3,2
14613865_s0,10,3,0
14613865_s1,24,7,2
14613865_s2,22,6,0
14613865_s3,26,8,0
14613865_s4,21,2,0
14613865_s5,10,2,0
14613865_s6,20,6,5
14613865_s7,36,9,2
14613865_s8,18,4,2
14613865_s9,23,6,6
14613865_s10,9,2,1
14613865_s11,10,3,2
14613865_s12,10,1,0
14613865_s13,26,4,3
20221103_60_s0,25,4,1
27177859_s0,15,4,2
27177859_s1,21,5,1
27177859_s2,32,5,2
27177859_s3,19,3,0
27177859_s4,28,5,2
27177859_s5,27,5,2
27177859_s6,19,4,0
27177859_s7,11,1,0
27177859_s8,11,1,0
27177859_s9,34,4,1
27177859_s10,43,8,3
27177859_s11,26,3,0
27177859_s12,16,4,2
27177859_s13,35,7,4
36790774_s0,24,5,3
36790774_s1,18,6,2
36790774_s2,20,4,4
36790774_s3,20,4,2
36790774_s4,37,6,0
36790774_s5,38,18,11
36790774_s6,10,1,0
36790774_s7,25,5,0
36790774_s8,46,13,1
36790774_s9,17,5,4
36790774_s10,16,5,1
36790774_s11,16,5,4
36790774_s12,72,9,1
36790774_s13,8,2,0
36790774_s14,11,3,1
36790774_s15,29,2,1
36790774_s16,16,3,1
36790774_s17,17,4,2
36790774_s18,8,1,0
20221122_52_s0,31,6,5
15800331_s0,12,3,2
15800331_s1,27,5,3
15800331_s2,14,1,0
15800331_s3,13,1,0
15800331_s4,10,2,1
15800331_s5,15,3,2
15800331_s6,9,1,0
15800331_s7,59,10,3
15800331_s8,31,7,0
15800331_s9,30,11,9
15800331_s10,15,3,2
15800331_s11,25,5,4
26939910_s0,8,1,0
26939910_s1,33,3,0
26939910_s2,24,1,0
26939910_s3,26,4,0
26939910_s4,33,6,2
26939910_s5,23,2,0
26939910_s6,22,2,0
18635808_s0,11,3,1
18635808_s1,17,4,4
18635808_s2,22,6,2
18635808_s3,38,7,5
20221122_58_s0,22,5,4
21346763_s0,12,2,1
21346763_s1,18,5,5
21346763_s2,35,8,7
21346763_s3,23,3,0
21346763_s4,25,5,1
21346763_s5,28,1,0
21346763_s6,18,1,0
21346763_s7,17,4,4
21346763_s8,29,5,2
24667721_s0,18,6,0
24667721_s1,27,6,1
24667721_s2,29,4,4
24667721_s3,25,3,0
24667721_s4,24,3,0
24667721_s5,18,2,0
24667721_s6,38,4,1
24667721_s7,16,3,0
24667721_s8,25,1,0
24667721_s9,30,5,0
24667721_s10,16,4,0
24667721_s11,27,3,0
21508957_s0,9,4,3
21508957_s1,10,2,1
21508957_s2,22,2,0
21508957_s3,14,4,3
21508957_s4,33,7,5
21508957_s5,29,6,5
21508957_s6,17,4,3
21508957_s7,29,7,2
21508957_s8,36,8,6
21508957_s9,17,4,2
20221103_80_s0,39,6,3
20221122_23_s0,33,5,5
31958990_s0,13,3,2
31958990_s1,27,3,1
31958990_s2,26,5,1
31958990_s3,21,1,0
31958990_s4,29,2,0
31958990_s5,9,2,1
31958990_s6,16,1,0
31958990_s7,27,2,0
31958990_s8,25,3,0
31958990_s9,24,3,1
31958990_s10,23,3,2
31958990_s11,14,3,2
20221122_87_s0,36,8,2
20221103_115_s0,19,5,3
20221122_59_s0,26,5,1
30615650_s0,16,2,0
30615650_s1,7,2,0
30615650_s2,24,3,1
30615650_s3,42,3,1
30615650_s4,20,2,0
30615650_s5,36,5,1
30615650_s6,38,5,0
30615650_s7,34,8,1
30615650_s8,26,5,0
30615650_s9,34,2,0
30615650_s10,10,2,0
31569326_s0,5,2,0
31569326_s1,17,3,1
31569326_s2,15,6,5
31569326_s3,23,4,1
31569326_s4,37,4,2
31569326_s5,47,8,5
31569326_s6,8,0,0
31569326_s7,14,1,0
26873185_s0,14,5,2
26873185_s1,31,2,0
26873185_s2,18,3,2
26873185_s3,49,11,0
26873185_s4,14,1,0
26873185_s5,20,3,0
26873185_s6,25,1,0
26873185_s7,160,20,25
26873185_s8,19,0,0
26873185_s9,16,3,2
26873185_s10,2,0,0
20221122_111_s0,24,4,1
20221103_153_s0,23,6,2
31496103_s0,21,5,1
31496103_s1,11,2,0
31496103_s2,26,10,8
31496103_s3,17,3,1
31496103_s4,35,6,1
31496103_s5,18,3,0
31496103_s6,17,4,5
31496103_s7,20,3,1
31496103_s8,24,7,4
31496103_s9,16,4,3
31496103_s10,19,3,0
31496103_s11,32,4,1
31496103_s12,20,1,0
17825401_s0,12,3,2
17825401_s1,13,2,1
17825401_s2,27,3,0
17825401_s3,16,4,5
17825401_s4,25,5,3
17825401_s5,16,5,4
17825401_s6,12,3,3
17825401_s7,40,6,4
20221103_131_s0,24,4,1
20221103_75_s0,44,14,8
32005059_s0,11,4,0
32005059_s1,12,4,2
32005059_s2,15,0,0
32005059_s3,31,6,1
32005059_s4,32,7,0
32005059_s5,24,5,1
32005059_s6,38,7,1
32005059_s7,34,4,0
32005059_s8,13,2,1
32005059_s9,18,3,0
32005059_s10,26,2,0
32005059_s11,27,5,1
32005059_s12,21,4,0
32005059_s13,13,2,1
32005059_s14,14,1,0
32005059_s15,15,3,0
8622505_s0,12,3,1
8622505_s1,8,2,1
8622505_s2,36,7,2
8622505_s3,19,3,0
8622505_s4,15,2,0
8622505_s5,10,2,0
8622505_s6,6,2,0
8622505_s7,16,4,0
8622505_s8,7,1,0
8622505_s9,18,4,0
8622505_s10,24,4,1
8622505_s11,8,0,0
8622505_s12,28,4,1
8622505_s13,21,3,2
8622505_s14,27,3,1
20221103_37_s0,15,5,2
24840803_s0,8,2,0
24840803_s1,15,3,3
24840803_s2,21,4,2
24840803_s3,31,6,2
24840803_s4,27,3,1
24840803_s5,27,6,11
20221103_106_s0,30,4,3
34364406_s0,17,7,5
34364406_s1,31,3,1
34364406_s2,33,8,2
34364406_s3,27,4,0
34364406_s4,14,2,0
34364406_s5,15,2,0
34364406_s6,25,4,0
34364406_s7,21,0,0
34364406_s8,23,3,0
34364406_s9,34,7,2
34364406_s10,13,2,0
34364406_s11,30,8,6
34364406_s12,42,7,2
34364406_s13,21,5,2
34364406_s14,22,3,1
34364406_s15,3,0,0
20221103_183_s0,46,5,3
9603723_s0,5,1,0
9603723_s1,27,4,1
9603723_s2,24,6,9
9603723_s3,19,2,1
9603723_s4,26,2,0
9603723_s5,23,3,1
33499360_s0,14,4,0
33499360_s1,22,6,5
33499360_s2,39,5,0
33499360_s3,15,0,0
33499360_s4,23,2,0
33499360_s5,31,4,2
33499360_s6,24,1,0
33499360_s7,25,1,0
31133831_s0,18,5,1
31133831_s1,51,6,1
31133831_s2,25,5,2
31133831_s3,32,6,0
31133831_s4,27,5,0
31133831_s5,13,2,0
31133831_s6,23,5,0
31133831_s7,15,2,0
31133831_s8,54,18,12
31133831_s9,29,7,5
31133831_s10,37,8,3
34000240_s0,69,12,8
34000240_s1,42,6,5
34000240_s2,26,4,0
34000240_s3,33,6,1
34000240_s4,33,7,1
34000240_s5,45,2,0
34000240_s6,8,0,0
34000240_s7,19,3,0
34000240_s8,32,4,3
34000240_s9,41,2,0
34000240_s10,8,0,0
34000240_s11,11,1,0
34000240_s12,19,2,0
34000240_s13,12,0,0
34000240_s14,54,4,0
34000240_s15,30,6,0
34000240_s16,30,6,0
34000240_s17,41,6,0
34000240_s18,17,3,0
34000240_s19,78,13,0
34000240_s20,35,4,0
34000240_s21,24,6,0
34000240_s22,57,6,0
34000240_s23,13,3,0
34000240_s24,19,2,0
34000240_s25,23,3,0
34000240_s26,44,4,0
34000240_s27,9,0,0
20221103_45_s0,26,6,2
30112561_s0,11,3,0
30112561_s1,21,4,1
30112561_s2,31,6,2
30112561_s3,11,2,0
30112561_s4,23,6,1
30112561_s5,21,5,0
30112561_s6,45,9,5
30112561_s7,42,14,11
30112561_s8,36,6,0
17767166_s0,41,8,5
17767166_s1,40,12,9
17767166_s2,19,4,2
17767166_s3,19,4,2
17767166_s4,22,3,0
17767166_s5,29,6,0
17767166_s6,34,3,2
17767166_s7,21,4,0
17767166_s8,21,2,1
34249581_s0,20,4,2
34249581_s1,17,5,6
34249581_s2,15,3,1
34249581_s3,17,3,0
34249581_s4,19,5,1
34249581_s5,26,7,0
34249581_s6,23,7,1
34249581_s7,19,4,4
34249581_s8,15,3,1
34249581_s9,7,1,0
34249581_s10,22,4,0
34249581_s11,24,4,0
34249581_s12,20,5,7
34249581_s13,30,5,4
33396472_s0,11,2,0
33396472_s1,12,2,1
33396472_s2,29,8,11
33396472_s3,24,2,0
33396472_s4,20,3,0
33396472_s5,27,6,9
33396472_s6,14,1,0
33396472_s7,27,3,0
20221103_96_s0,32,8,3
20221103_43_s0,41,10,6
15292631_s0,8,3,2
15292631_s1,16,3,2
15292631_s2,17,3,2
15292631_s3,31,5,1
15292631_s4,36,7,3
15292631_s5,18,4,3
15292631_s6,15,4,4
15292631_s7,18,3,0
20221103_99_s0,38,8,7
20221122_89_s0,28,6,4
2684085_s0,11,1,0
2684085_s1,4,0,0
2684085_s2,28,5,1
2684085_s3,34,5,1
2684085_s4,19,1,0
2684085_s5,36,4,0
2684085_s6,56,6,0
2684085_s7,29,4,0
2684085_s8,21,4,0
2684085_s9,19,1,0
2684085_s10,32,4,0
2684085_s11,45,4,4
2684085_s12,23,3,0
30127761_s0,14,2,0
30127761_s1,19,2,1
30127761_s2,40,6,2
30127761_s3,27,4,3
30127761_s4,33,1,0
30127761_s5,14,1,0
30127761_s6,30,1,0
30127761_s7,18,2,0
31704113_s0,7,2,0
31704113_s1,8,2,0
31704113_s2,22,3,1
31704113_s3,26,4,3
31704113_s4,25,3,2
31704113_s5,30,5,3
31704113_s6,24,3,2
31704113_s7,19,2,1
20221122_29_s0,29,6,3
10481908_s0,11,3,2
10481908_s1,19,5,7
10481908_s2,19,4,1
10481908_s3,26,7,3
10481908_s4,33,6,4
10481908_s5,27,3,1
30934083_s0,3,1,0
30934083_s1,16,3,3
30934083_s2,16,3,2
30934083_s3,11,1,0
30934083_s4,24,8,0
30934083_s5,20,5,3
18087206_s0,13,2,1
18087206_s1,21,6,7
18087206_s2,12,1,0
18087206_s3,18,2,0
18087206_s4,26,2,0
18087206_s5,30,6,5
18087206_s6,21,2,0
18087206_s7,22,5,0
18087206_s8,20,4,0
18087206_s9,16,2,0
18087206_s10,19,3,2
25157724_s0,37,10,1
25157724_s1,19,5,0
25157724_s2,14,1,0
25157724_s3,13,1,0
25157724_s4,38,6,3
25157724_s5,17,5,0
25157724_s6,17,5,2
25157724_s7,17,4,0
25157724_s8,31,3,3
25157724_s9,22,5,3
25157724_s10,57,9,0
25157724_s11,16,3,0
25157724_s12,41,8,0
25157724_s13,28,5,3
25157724_s14,17,4,0
